,BLEU-1,BLEU-2,BLEU-3,BLEU-4,ROUGE-1,ROUGE-2,ROUGE-L
196,0.07142857142857141,3.9866508128531494e-155,3.282365523754628e-206,9.418382295637229e-232,0.14285714285714285,0.0,0.14285714285714285
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.14285714285714285,5.637975647982813e-155,4.1355214168276684e-206,1.1200407237786664e-231,0.3333333333333333,0.0,0.3333333333333333
201,0.11031211282307446,4.654150383524979e-155,3.490702323187102e-206,9.55980462367717e-232,0.125,0.0,0.125
202,0.08986579282344431,2.997447795420392e-155,2.078758480474087e-206,5.474320712955125e-232,0.1111111111111111,0.0,0.125
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0.2222222222222222,7.031791076575252e-155,4.7917275451304015e-206,1.2508498911928379e-231,0.125,0.0,0.16666666666666666
207,0.08333333333333333,4.306075028866568e-155,3.455433496497238e-206,9.788429383461836e-232,0.25,0.0,0.25
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.07142857142857141,3.9866508128531494e-155,3.282365523754628e-206,9.418382295637229e-232,0.14285714285714285,0.0,0.14285714285714285
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.18181818181818182,6.360494346864465e-155,4.4816925265489044e-206,1.1896457329133973e-231,0.2,0.0,0.2222222222222222
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0.11111111111111109,4.972227154133551e-155,3.8031966729424963e-206,1.0518351895246305e-231,0.14285714285714285,0.0,0.14285714285714285
215,0.2222222222222222,7.031791076575252e-155,4.7917275451304015e-206,1.2508498911928379e-231,0.2222222222222222,0.0,0.2222222222222222
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.25,0.1507556722888818,7.96704465984818e-104,5.791739854583281e-155,0.3333333333333333,0.125,0.3333333333333333
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0.14285714285714285,5.637975647982813e-155,4.1355214168276684e-206,1.1200407237786664e-231,0.2,0.0,0.2
223,0.10735389901075512,4.236810678370506e-155,3.1077504397725273e-206,8.416851712392762e-232,0.1111111111111111,0.0,0.1111111111111111
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0.12500000000000003,5.273843307431707e-155,3.9554839376362416e-206,1.0832677820940877e-231,0.14285714285714285,0.0,0.14285714285714285
226,0.3274923012311928,0.25890539701513365,1.0688643217854593e-103,6.867731683891005e-155,0.3333333333333333,0.2,0.3333333333333333
227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0.055782540037107455,1.664180761794279e-155,1.1119909028345507e-206,2.8744291130001147e-232,0.1,0.0,0.1111111111111111
233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.033833820809153176,1.0093766553321569e-155,6.744565758906869e-207,1.7434293862051595e-232,0.09090909090909091,0.0,0.09090909090909091
241,0.375,0.32732683535398854,0.2613789792873551,4.4646672960328985e-78,0.5,0.4,0.5
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.051047313781769625,2.2843695575816175e-155,1.7472867654373012e-206,4.832402486973385e-232,0.0,0.0,0.0
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0.10735389901075512,4.236810678370506e-155,3.1077504397725273e-206,8.416851712392762e-232,0.1111111111111111,0.0,0.1111111111111111
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
